"Bacterial.Species","Organism.Name","Body.Site","Animal.Species","Date.and.Time","AMIKAC","AMOCLA","AMOXIC","AMPHOT","AMPICI","ANIDUL","AZITHR","BACITR","CASPOF","CEFAZO","CEFOVE","CEFOXI","CEFPOD","CEFTAZ","CEFTIF","CEPALE","CEPHAL","CHLORA","CHLTET","CIPROF","CLARYT","CLINDA","DANOFL","DAPTOM","DOXYCY","ENROFL","ERYTH","FLORFE","FLUCON","FLUCYT","GENTAM","IMIPEN","ITRACO","KANAMY","LINCOM","LINEZO","MARBOF","MICAFU","MINOCY","MOXIFL","NEOMYC","NITRO","NOVOBI","OFLOXA","ORBIFL","OXACIL","OXYTET","PENICI","PIPTAZ","POLYB","POSACO","PRADOF","RIFAMP","SDIMET","SPECT","STREPT","SULTHI","SYNERC","TETRA","TIAMUL","TICARC","TICCLA","TIGECY","TILMIC","TOBRAM","TRISUL","TULATH","TYLO","VANCOM","VORICO"
"S.PSE","Staphylococcus pseudintermediu    ","SKI","CAN","6/19/2014 16:51",NA," =     0.5",NA,NA," >       1",NA,NA,NA,NA,"<=       1"," =       2","<=       2","<=       2",NA," =       1",NA,"<=       2","<=       4",NA,NA,NA," >       4",NA,NA," =       4"," >       2"," >       4",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA," >       2",NA,NA,NA,NA,NA,NA,NA,NA," =     0.5",NA," >       8",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA," >       2",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","URI","CAN","7/27/2011 15:46","<=       4","<=    0.12",NA,NA,"<=    0.12",NA,NA,NA,NA,"<=       1","<=    0.25","<=       2","<=       2",NA,"<=    0.25",NA,"<=       2","<=       4",NA,NA,NA,"<=     0.5",NA,NA,"<=       2"," =       1","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA," =     0.5",NA,NA,NA,NA,NA,NA,NA,NA,"<=    0.25",NA,"<=    0.06",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","EAR","CAN","1/28/2014 15:54","<=       4","<=    0.12",NA,NA," =    0.25",NA,NA,NA,NA,"<=       1","<=    0.25","<=       2","<=       2",NA,"<=    0.25",NA,"<=       2","<=       4",NA,NA,NA,"<=     0.5",NA,NA," =       8","<=    0.25","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA," =     0.5",NA,NA,NA,NA,NA,NA,NA,NA,"<=    0.25",NA," =     0.5",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","VAG","CAN","2/1/2011 16:31","<=       4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," =       8",NA,NA,NA," >       4",NA,NA," =       4","<=    0.25"," >       4",NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,"<=    0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","WOUS","CAN","7/9/2008 17:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," =       8",NA,NA,NA," >       1",NA,NA,NA," >       4"," >       4",NA,NA,NA,NA,NA,NA,NA,NA,NA," =       2",NA,NA,NA,NA,NA,NA,NA," >       4",NA,NA,NA,NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA," >       8",NA,NA,NA,NA,NA,NA," >       2",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","SKI","CAN","6/22/2013 11:17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," >      32",NA," >       4",NA,NA,NA,"<=    0.25",NA,NA," >       8",NA,NA,NA,"<=     128",NA,NA," =     512"," >       8"," =       1",NA,NA,NA,NA,NA," =       8",NA,NA,NA,NA,NA," >      16",NA,NA,NA,NA,NA,NA,NA,"<=     512",NA,"<=     0.5"," >      32",NA,NA,NA," =    0.06",NA,NA,NA,NA," >      32"," =     0.5",NA
"S.PSE","Staphylococcus pseudintermediu    ","URI","CAN","6/25/2013 10:59",NA,"<=       2",NA,NA,"<=       2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=     0.5","<=       4",NA,NA,NA,NA,NA,NA,NA,NA,NA," =    0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=       2",NA,NA,NA,NA,NA,NA," >       8",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","URICYST","CAN","7/29/2010 8:24",NA,"<=       2",NA,NA,"<=       2",NA,NA,NA,NA,NA,NA,NA,NA,NA," =       2","<=       4",NA,NA,NA,NA,NA,NA,NA,NA,NA," >       4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," =      64",NA,NA,NA,NA,NA,NA," >       8",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","EAR","CAN","6/17/2015 16:04","<=       4","<=    0.12",NA,NA," =     0.5",NA,NA,NA,NA,"<=       1","<=    0.25","<=       2","<=       2",NA,"<=    0.25",NA,"<=       2","<=       4",NA,NA,NA,"<=     0.5",NA,NA," =       8","<=    0.25","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA," =     0.5",NA,NA,NA,NA,NA,NA,NA,NA,"<=    0.25",NA," =       2",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","SKI","CAN","7/9/2008 17:09","<=       4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=       4",NA,NA,NA,"<=    0.25",NA,NA,NA," =       1","<=     0.5",NA,NA,NA," =       8",NA,NA,NA,NA,NA," =       1",NA,NA,NA,NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,"<=       2",NA,NA,NA,NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","SKI","CAN","7/24/2009 11:20","<=       4","<=       4",NA,NA,"<=    0.25",NA,NA,NA,NA,"<=       8",NA,"<=       2","<=       2",NA,"<=    0.25",NA,"<=       2","<=       4",NA,NA,NA,"<=    0.25",NA,NA,NA,"<=     0.5","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA,"<=    0.25",NA,NA,NA,NA,NA,NA,NA,"<=       1","<=    0.25",NA," =       2",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,"<=       2",NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","SKI","CAN","6/29/2012 11:46","<=       4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=       4",NA,NA,NA,"<=     0.5",NA,NA,"<=       2"," =     0.5","<=     0.5",NA,NA,NA," =       4",NA,NA,NA,NA,NA," =     0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," =       1",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","URI","CAN","6/17/2015 9:37",NA,"<=       2",NA,NA,"<=       2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=     0.5","<=       4",NA,NA,NA,NA,NA,NA,NA,NA,NA," =    0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=       2",NA,NA,NA,NA,NA,NA,"<=       2",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","SKI","CAN","7/28/2011 12:33",NA,"<=    0.12",NA,NA,"<=    0.12",NA,NA,NA,NA,"<=       1","<=    0.25","<=       2","<=       2",NA,"<=    0.25",NA,"<=       2","<=       4",NA,NA,NA,"<=     0.5",NA,NA,"<=       2"," =     0.5","<=     0.5",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA," =     0.5",NA,NA,NA,NA,NA,NA,NA,NA,"<=    0.25",NA," =     0.5",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","URI","CAN","6/16/2015 10:14",NA,"<=       2",NA,NA," =       8",NA,NA,NA,NA,NA,NA,NA,NA,NA," =       2","<=       4",NA,NA,NA,NA,NA,NA,NA,NA,NA," >       4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," =      64",NA,NA,NA,NA,NA,NA," =       8",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","URI","CAN","6/16/2015 10:12",NA,"<=       2",NA,NA,"<=       2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=     0.5","<=       4",NA,NA,NA,NA,NA,NA,NA,NA,NA," =    0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," =      64",NA,NA,NA,NA,NA,NA,"<=       2",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","URI","CAN","7/29/2011 11:21",NA,"<=       2",NA,NA,"<=       2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=     0.5","<=       4",NA,NA,NA,NA,NA,NA,NA,NA,NA," =    0.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=       2",NA,NA,NA,NA,NA,NA,"<=       2",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","CORN","CAN","6/16/2015 12:22",NA,NA,NA,NA,NA,NA,NA," >       4",NA,"<=       8",NA,NA,NA,NA,"<=       2",NA,NA,"<=       4",NA," >       4",NA,NA,NA,NA," >       2",NA," >       4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," >       1",NA,NA,NA," >       1",NA,NA," >       4",NA,NA," >      10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," =      32",NA,NA,NA,NA," >       2",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","CORN","CAN","6/29/2012 11:52","<=       4","<=    0.12",NA,NA," =    0.25",NA,NA,NA,NA,"<=       1","<=    0.25","<=       2","<=       2",NA,"<=    0.25",NA,"<=       2"," >      16",NA,NA,NA," >       4",NA,NA," =       8","<=    0.25"," >       4",NA,NA,NA," =       8","<=       1",NA,NA,NA,NA,"<=    0.25",NA,NA,NA,NA,NA,NA,NA,NA,"<=    0.25",NA," =       2",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA," >       2",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","EXUD","CAN","8/3/2010 16:37","<=       4","<=       4",NA,NA," =     0.5",NA,NA,NA,NA,"<=       4","<=    0.25","<=       2","<=       2",NA,"<=    0.25",NA,NA," =       8",NA,NA,NA,"<=     0.5",NA,NA," =       4","<=    0.25","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA,"<=    0.25",NA,NA,NA,NA,NA,NA,NA,NA,"<=    0.25",NA," =       4",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","SKI","CAN","7/10/2008 14:41","<=       4","<=       4",NA,NA," =       8",NA,NA,NA,NA,"<=       8",NA,"<=       2","<=       2",NA," =       1",NA,"<=       2"," =       8",NA,NA,NA," >       1",NA,NA,NA," >       4"," >       4",NA,NA,NA," =       8"," >       8",NA,NA,NA,NA," >       2",NA,NA,NA,NA,NA,NA,NA," >       4"," =       1",NA," >       8",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA," >       8",NA,"<=       8","<=       8",NA,NA,NA," >       2",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","LVR","CAN","6/26/2013 10:50","<=       4","<=    0.12",NA,NA,"<=    0.12",NA,NA,NA,NA,"<=       1","<=    0.25","<=       2","<=       2",NA," =     0.5",NA,"<=       2"," =       8",NA,NA,NA,"<=     0.5",NA,NA," =       8","<=    0.25","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA,"<=    0.25",NA,NA,NA,NA,NA,NA,NA,NA,"<=    0.25",NA," =       1",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","INTER","CAN","7/11/2008 12:06","<=       4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," =       8",NA,NA,NA," >       1",NA,NA,NA," >       4"," >       4",NA,NA,NA," =       4",NA,NA,NA,NA,NA," >       2",NA,NA,NA,NA,NA,NA,NA," >       4",NA,NA,NA,NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA," >       8",NA,NA,NA,NA,NA,NA," >       2",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","EAR","CAN","6/19/2015 11:29","<=       4","<=    0.12",NA,NA," =    0.25",NA,NA,NA,NA,"<=       1","<=    0.25","<=       2","<=       2",NA,"<=    0.25",NA,"<=       2"," =       8",NA,NA,NA,"<=     0.5",NA,NA," =       4","<=    0.25","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA," =     0.5",NA,NA,NA,NA,NA,NA,NA,NA,"<=    0.25",NA," =       1",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA," =       1",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","SKI","CAN","8/1/2011 8:35","<=       4","<=    0.12",NA,NA," =     0.5",NA,NA,NA,NA,"<=       1","<=    0.25","<=       2","<=       2",NA,"<=    0.25",NA,"<=       2"," =       8",NA,NA,NA,"<=     0.5",NA,NA,"<=       2","<=    0.25","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA,"<=    0.25",NA,NA,NA,NA,NA,NA,NA,NA,"<=    0.25",NA," =       4",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","URI","CAN","7/12/2008 10:30",NA,"<=       2",NA,NA,"<=       2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=     0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," =    0.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=       2",NA,NA,NA,NA,NA,NA,"<=       2",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","URI","CAN","7/12/2008 16:15","<=       4","<=       4",NA,NA,"<=    0.25",NA,NA,NA,NA,"<=       8",NA,"<=       2","<=       2",NA,"<=    0.25",NA,"<=       2"," =       8",NA,NA,NA,"<=    0.25",NA,NA,NA,"<=     0.5","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA,"<=    0.25",NA,NA,NA,NA,NA,NA,NA,"<=       1","<=    0.25",NA," =       1",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,"<=       2",NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","SKI","CAN","6/29/2012 9:46","<=       4"," =     0.5",NA,NA," >       1",NA,NA,NA,NA,"<=       1"," =       4","<=       2","<=       2",NA," =       1",NA,"<=       2","<=       4",NA,NA,NA," >       4",NA,NA," =       8"," >       2"," >       4",NA,NA,NA," =       4","<=       1",NA,NA,NA,NA," >       2",NA,NA,NA,NA,NA,NA,NA,NA," =       1",NA," >       8",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA," >       2",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","MEAR","CAN","6/24/2014 13:03","<=       4","<=    0.12",NA,NA," =    0.25",NA,NA,NA,NA,"<=       1"," =     0.5","<=       2","<=       2",NA," =     0.5",NA,"<=       2"," =       8",NA,NA,NA," >       4",NA,NA,"<=       2"," >       2"," >       4",NA,NA,NA," =       8","<=       1",NA,NA,NA,NA," >       2",NA,NA,NA,NA,NA,NA,NA,NA,"<=    0.25",NA," =     0.5",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA," >       2",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","EAR","CAN","1/31/2009 13:02","<=       4","<=       4",NA,NA,"<=    0.25",NA,NA,NA,NA,"<=       8",NA,"<=       2","<=       2",NA,"<=    0.25",NA,"<=       2","<=       4",NA,NA,NA,"<=    0.25",NA,NA,NA,"<=     0.5","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA,"<=    0.25",NA,NA,NA,NA,NA,NA,NA,"<=       1","<=    0.25",NA,"<=    0.06",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,"<=       2",NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","ABS","CAN","6/24/2014 16:14","<=       4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," =      16",NA,NA,NA," >       4",NA,NA,"<=       2"," >       2"," >       4",NA,NA,NA," =       8",NA,NA,NA,NA,NA," >       2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," >       2",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","TW","CAN","8/3/2010 17:03","<=       4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," =       8",NA,NA,NA," >       4",NA,NA," >       8"," >       2"," >       4",NA,NA,NA," =       4",NA,NA,NA,NA,NA," >       2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," >       2",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","EXUD","CAN","7/29/2009 12:59","<=       4","<=       4",NA,NA,"<=    0.25",NA,NA,NA,NA,"<=       8",NA,"<=       2"," =       4",NA," =       4",NA,"<=       2","<=       4",NA,NA,NA,"<=    0.25",NA,NA,NA,"<=     0.5","<=     0.5",NA,NA,NA," =       8","<=       1",NA,NA,NA,NA," =     0.5",NA,NA,NA,NA,NA,NA,NA,"<=       1"," =       2",NA," =       2",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,"<=       2",NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","SKI","CAN","6/29/2012 11:56",NA," =       1",NA,NA," >       1",NA,NA,NA,NA,"<=       1"," >       4","<=       2"," =       8",NA," =       2",NA,"<=       2","<=       4",NA,NA,NA," >       4",NA,NA," =       4"," =     0.5"," >       4",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA," =     0.5",NA,NA,NA,NA,NA,NA,NA,NA," =       2",NA," >       8",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA," =      32","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","EAR","CAN","6/26/2013 16:14","<=       4","<=    0.12",NA,NA," =     0.5",NA,NA,NA,NA,"<=       1","<=    0.25","<=       2","<=       2",NA,"<=    0.25",NA,"<=       2"," =       8",NA,NA,NA," =       1",NA,NA," =       8","<=    0.25","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA,"<=    0.25",NA,NA,NA,NA,NA,NA,NA,NA,"<=    0.25",NA," =       2",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","SKI","CAN","6/17/2015 16:09","<=       4","<=    0.12",NA,NA,"<=    0.12",NA,NA,NA,NA,"<=       1","<=    0.25","<=       2","<=       2",NA,"<=    0.25",NA,"<=       2"," =       8",NA,NA,NA,"<=     0.5",NA,NA,"<=       2","<=    0.25","<=     0.5",NA,NA,NA," =       8","<=       1",NA,NA,NA,NA," =     0.5",NA,NA,NA,NA,NA,NA,NA,NA,"<=    0.25",NA," =     0.5",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","URICYST","CAN","6/17/2015 10:59",NA,"<=       2",NA,NA,"<=       2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=     0.5","<=       4",NA,NA,NA,NA,NA,NA,NA,NA,NA," >       4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," =      64",NA,NA,NA,NA,NA,NA," =       8",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","WOUS","CAN","7/29/2009 13:07","<=       4","<=       4",NA,NA,"<=    0.25",NA,NA,NA,NA,"<=       8",NA,"<=       2","<=       2",NA,"<=    0.25",NA,"<=       2","<=       4",NA,NA,NA,"<=    0.25",NA,NA,NA,"<=     0.5","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA,"<=    0.25",NA,NA,NA,NA,NA,NA,NA,"<=       1","<=    0.25",NA," =       2",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA," >       8",NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","SKI","CAN","6/25/2013 13:01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," =      16",NA,NA,NA," >       4",NA,NA,"<=       2"," >       2"," >       4",NA,NA,NA,NA,NA,NA,NA,NA,NA," >       2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," >       2",NA,NA,NA,NA
"S.PSE","Staphylococcus pseudintermediu    ","VAG","CAN","6/30/2012 12:02","<=       4"," =    0.25",NA,NA," >       1",NA,NA,NA,NA,"<=       1"," =       1","<=       2","<=       2",NA," =       1",NA,"<=       2","<=       4",NA,NA,NA,"<=     0.5",NA,NA,"<=       2","<=    0.25","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA,"<=    0.25",NA,NA,NA,NA,NA,NA,NA,NA," =     0.5",NA," =       8",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,NA,NA,"<=       8","<=       8",NA,NA,NA," >       2",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","JNT","CAN","7/29/2009 13:05","<=       4","<=       4",NA,NA,"<=    0.25",NA,NA,NA,NA,"<=       8",NA,"<=       2","<=       2",NA,"<=    0.25",NA,"<=       2","<=       4",NA,NA,NA,"<=    0.25",NA,NA,NA,"<=     0.5","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA,"<=    0.25",NA,NA,NA,NA,NA,NA,NA,"<=       1","<=    0.25",NA," =    0.25",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA," >       8",NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","JNT","CAN","7/29/2009 13:03","<=       4","<=       4",NA,NA,"<=    0.25",NA,NA,NA,NA,"<=       8",NA,"<=       2","<=       2",NA,"<=    0.25",NA,"<=       2","<=       4",NA,NA,NA,"<=    0.25",NA,NA,NA,"<=     0.5","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA,"<=    0.25",NA,NA,NA,NA,NA,NA,NA,"<=       1","<=    0.25",NA," =     0.5",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA," >       8",NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","SKI","CAN","7/30/2009 12:51","<=       4","<=       4",NA,NA,"<=    0.25",NA,NA,NA,NA,"<=       8",NA,"<=       2","<=       2",NA,"<=    0.25",NA,"<=       2"," =       8",NA,NA,NA,"<=    0.25",NA,NA,NA,"<=     0.5","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA,"<=    0.25",NA,NA,NA,NA,NA,NA,NA,"<=       1","<=    0.25",NA," =       2",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA,"<=       2",NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","ABS","CAN","7/30/2009 12:52","<=       4","<=       4",NA,NA,"<=    0.25",NA,NA,NA,NA,"<=       8",NA,"<=       2","<=       2",NA,"<=    0.25",NA,"<=       2"," =       8",NA,NA,NA,"<=    0.25",NA,NA,NA,"<=     0.5","<=     0.5",NA,NA,NA,"<=       1","<=       1",NA,NA,NA,NA," =     0.5",NA,NA,NA,NA,NA,NA,NA,"<=       1","<=    0.25",NA,"<=    0.06",NA,NA,NA,NA,"<=       1",NA,NA,NA,NA,NA," >       8",NA,"<=       8","<=       8",NA,NA,NA,"<=     0.5",NA,NA,NA,NA
"S.INT","Staphylococcus intermedius    ","URI","CAN","7/30/2009 10:49",NA,"<=       2",NA,NA,"<=       2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=     0.5","<=       4",NA,NA,NA,NA,NA,NA,NA,NA,NA," =    0.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<=       2",NA,NA,NA,NA,NA,NA,"<=       2",NA,NA,NA,NA
